GEOID,district
17031640600,16
17031640700,16
17031640800,33
17031650100,14
17031650200,33
17031750600,30
17031812600,39
17031820300,16
17031820400,16
17031820902,33
17031410700,19
17031410800,19
17031410900,19
17031411000,21
17031411100,37
17031411200,37
17031460400,21
17031460500,21
17031461000,12
17031813000,39
17031813100,17
17031821102,33
17031561000,16
17031100200,32
17031020200,31
17031420100,21
17031420200,37
17031420400,37
17031420700,37
17031805402,32
17031420800,37
17031470100,12
17031480100,12
17031480200,12
17031480300,12
17031480400,12
17031805502,32
17031805600,32
17031650400,33
17031650500,33
17031660400,14
17031821401,30
17031805702,5
17031821402,30
17031821600,34
17031821700,34
17031290900,23
17031291200,23
17031421200,37
17031271500,17
17031292200,23
17031292400,23
17031292500,23
17031271800,17
17031280100,18
17031280400,36
17031300600,23
17031300700,23
17031301100,7
17031301200,7
17031480500,12
17031490500,12
17031520200,41
17031520300,41
17031520400,41
17031520500,41
17031520600,41
17031660500,43
17031660600,43
17031660700,14
17031660800,43
17031660900,43
17031661000,43
17031280900,36
17031301600,23
17031490600,12
17031490700,40
17031490800,12
17031491000,40
17031491100,40
17031530200,30
17031530300,30
17031530400,30
17031530600,30
17031560100,1
17031670200,9
17031670300,9
17031670400,9
17031661100,43
17031670100,25
17031670600,43
17031670800,42
17031670900,42
17031260900,17
17031261000,17
17031281900,0
17031310200,36
17031310300,36
17031310400,2
17031310500,2
17031491200,30
17031491300,30
17031491400,41
17031500100,12
17031500200,40
17031500300,41
17031560200,1
17031560300,1
17031560700,1
17031560800,16
17031560900,16
17031010300,31
17031010400,20
17031010600,20
17031020100,31
17031280800,36
17031420300,37
17031130200,11
17031240200,27
17031611800,9
17031030300,35
17031030400,35
17031020400,31
17031080202,15
17031060200,6
17031221200,13
17031826500,30
17031061200,28
17031030200,20
17031030900,35
17031031000,10
17031600600,2
17031811900,26
17031420600,37
17031110100,32
17031031400,6
17031040900,3
17031050200,8
17031050300,3
17031811600,5
17031031700,6
17031610400,9
17031050600,8
17031071700,15
17031031800,6
17031050500,8
17031071600,15
17031671400,43
17031062300,28
17031630400,14
17031010100,31
17031822802,34
17031680600,25
17031807800,32
17031811100,26
17031030500,35
17031171100,38
17031180100,26
17031251900,39
17031020500,10
17031081300,15
17031081000,18
17031130100,11
17031170200,38
17031170300,38
17031170400,5
17031170500,5
17031170600,26
17031170700,26
17031170800,26
17031251400,39
17031260300,17
17031260500,17
17031260600,17
17031260700,17
17031260800,17
17031050700,8
17031050900,8
17031051000,8
17031051100,8
17031051200,8
17031170900,26
17031171000,38
17031190100,4
17031222200,27
17031222500,13
17031222600,13
17031251500,39
17031251600,39
17031251700,39
17031251800,39
17031252000,39
17031130300,3
17031530100,30
17031190200,4
17031190300,38
17031190800,4
17031260100,17
17031260200,17
17031061800,24
17031821500,30
17031410200,19
17031222900,44
17031241000,22
17031230300,22
17031190900,4
17031191200,26
17031200100,4
17031200200,4
17031200300,4
17031222700,13
17031230100,13
17031230200,22
17031230400,44
17031230500,44
17031351100,29
17031807600,31
17031081900,18
17031611700,9
17031300500,23
17031381500,29
17031420500,37
17031081500,0
17031081600,0
17031081700,0
17031081800,18
17031222800,13
17031050800,8
17031210100,8
17031210400,4
17031230700,44
17031230800,22
17031230900,22
17031820502,16
17031820901,16
17031550200,30
17031823200,34
17031823304,34
17031670500,43
17031820700,1
17031580800,9
17031820800,1
17031300800,23
17031191100,44
17031230600,44
17031242300,36
17031242200,36
17031032100,6
17031060900,24
17031061000,24
17031210700,13
17031291600,17
17031400400,37
17031120100,32
17031062000,28
17031611200,9
17031300900,7
17031061100,6
17031061500,28
17031062100,28
17031062200,28
17031090200,32
17031090100,32
17031826401,30
17031260400,17
17031351500,29
17031770800,5
17031081100,15
17031210800,13
17031210900,27
17031241200,22
17031031200,35
17031063000,28
17031062500,6
17031062600,27
17031062700,6
17031062800,28
17031062900,28
17031062400,6
17031090300,32
17031063100,28
17031063200,24
17031063400,28
17031242700,22
17031070400,28
17031100100,32
17031100300,32
17031140100,3
17031140200,3
17031140400,11
17031140500,3
17031070200,28
17031070300,28
17031070500,28
17031070700,27
17031070600,6
17031100400,5
17031100600,5
17031100700,5
17031110200,32
17031150200,11
17031150300,4
17031140800,3
17031231200,22
17031231100,22
17031242400,22
17031242500,22
17031671600,42
17031120200,32
17031120300,11
17031120400,11
17031231500,22
17031071100,18
17031071000,28
17031071200,18
17031071300,18
17031110300,32
17031220300,27
17031220400,27
17031220500,13
17031240300,27
17031240500,36
17031060400,6
17031060500,6
17031240800,13
17031240600,13
17031240700,13
17031240900,22
17031242600,22
17031310600,2
17031310700,2
17031310800,2
17031020602,10
17031310900,7
17031510100,12
17031510200,12
17031561100,16
17031190701,38
17031020901,10
17031010202,31
17031570100,1
17031570200,1
17031570300,1
17031570400,1
17031570500,1
17031690400,37
17031691300,42
17031691400,21
17031691500,21
17031320400,0
17031580100,9
17031580200,9
17031580300,9
17031580400,9
17031580600,9
17031580700,9
17031681300,42
17031681400,42
17031690300,37
17031690500,37
17031690900,21
17031691000,42
17031700100,43
17031700200,33
17031320600,0
17031330200,0
17031590500,2
17031590600,2
17031671200,43
17031671100,42
17031671300,43
17031671500,43
17031671800,42
17031671900,42
17031710100,42
17031710200,42
17031710400,43
17031710500,33
17031710600,33
17031710800,42
17031340300,29
17031430300,21
17031340500,29
17031340600,25
17031430200,21
17031510300,12
17031520100,41
17031590700,25
17031600400,25
17031813801,23
17031830600,20
17031830800,6
17031830700,6
17031830900,27
17031835200,1
17031839900,25
17031839700,25
17031839800,25
17031834800,42
17031834700,25
17031832000,6
17031832500,28
17031832300,27
17031838300,18
17031831800,3
17031831700,4
17031835100,9
17031835000,14
17031843700,8
17031220702,4
17031842100,17
17031843300,17
17031843000,17
17031836500,19
17031843900,21
17031490901,41
17031831100,8
17031831500,38
17031831600,26
17031831200,44
17031831000,27
17031843100,17
17031842900,2
17031843500,7
17031842000,29
17031770901,5
17031832400,13
17031832900,36
17031840300,2
17031838600,17
17031839600,29
17031834900,42
17031030603,35
17031832200,27
17031836700,22
17031836800,22
17031836600,22
17031833000,36
17031842500,37
17031841800,21
17031842800,9
17031843800,25
17031841000,0
17031834200,21
17031842200,18
17031838000,36
17031010702,20
17031010503,20
17031010502,20
17031010701,20
17031020902,10
17031020302,31
17031020601,31
17031020301,31
17031760803,5
17031530501,30
17031530503,30
17031650301,33
17031650302,33
17031530502,30
17031831300,44
17031831400,17
17031837000,22
17031842400,40
17031832100,6
17031020802,31
17031020702,31
17031020801,10
17031040202,10
17031040201,10
17031040402,10
17031031501,6
17031081201,15
17031063301,24
17031210601,8
17031030703,35
17031490902,40
17031301801,23
17031700301,33
17031301702,1
17031700401,33
17031837100,22
17031837800,36
17031837300,17
17031841500,23
17031838700,23
17031150501,32
17031150401,4
17031150502,32
17031110502,11
17031150402,4
17031140302,11
17031140301,3
17031700302,33
17031580501,9
17031580502,9
17031730201,40
17031301802,23
17031440101,12
17031301701,23
17031839100,0
17031833100,36
17031838100,36
17031833300,2
17031838200,2
17031140702,3
17031140602,3
17031140701,3
17031160502,3
17031160602,3
17031151002,4
17031151001,4
17031190402,38
17031431301,21
17031431302,21
17031460302,21
17031460301,21
17031700501,33
17031700502,40
17031841100,0
17031840200,2
17031841300,7
17031840700,7
17031841700,23
17031190602,38
17031190401,38
17031190702,4
17031191302,26
17031190601,38
17031191301,38
17031200402,44
17031200401,44
17031220902,4
17031210501,8
17031160601,3
17031061901,24
17031840800,7
17031081403,15
17031030702,35
17031440102,12
17031440202,12
17031830500,1
17031840100,25
17031840400,2
17031839200,29
17031835500,25
17031030604,35
17031031502,6
17031081402,15
17031080201,15
17031760802,5
17031140601,3
17031070102,28
17031210502,8
17031540102,41
17031700402,33
17031030800,35
17031031100,35
17031812100,39
17031821900,34
17031822000,33
17031031300,6
17031031900,6
17031822701,34
17031822702,34
17031822801,34
17031814200,23
17031823303,34
17031160501,3
17031040100,10
17031040300,10
17031825700,41
17031430700,21
17031611600,9
17031340400,29
17031808100,32
17031283200,2
17031100500,5
17031191000,44
17031560400,1
17031710700,42
17031550100,41
17031710300,42
