GEOID,district
17031310300,12
17031310400,14
17031310500,14
17031491200,36
17031491300,3
17031491400,2
17031500100,2
17031500200,2
17031500300,2
17031560200,33
17031560300,33
17031560700,33
17031560800,8
17031560900,8
17031010300,11
17031010400,11
17031010600,11
17031020100,29
17031280800,25
17031420300,34
17031130200,13
17031240200,25
17031611800,15
17031030300,38
17031030400,38
17031020400,29
17031080202,22
17031060200,20
17031221200,40
17031826500,2
17031061200,44
17031030200,11
17031030900,38
17031031000,38
17031600600,14
17031811900,23
17031420600,34
17031110100,30
17031031400,6
17031040900,19
17031050200,20
17031050300,19
17031811600,0
17031031700,6
17031610400,16
17031050600,20
17031071700,22
17031031800,20
17031050500,20
17031071600,22
17031671400,17
17031062300,44
17031630400,15
17031010100,11
17031822802,7
17031680600,16
17031807800,30
17031811100,0
17031030500,38
17031171100,23
17031180100,23
17031251900,21
17031020500,29
17031081300,12
17031081000,22
17031130100,13
17031170200,23
17031170300,23
17031170400,39
17031170500,0
17031170600,0
17031170700,0
17031170800,0
17031251400,32
17031260300,32
17031260500,21
17031260600,21
17031260700,21
17031260800,21
17031050700,20
17031050900,20
17031051000,20
17031051100,20
17031051200,20
17031170900,0
17031171000,23
17031190100,35
17031222200,25
17031222500,40
17031222600,40
17031251500,32
17031251600,32
17031251700,32
17031251800,32
17031252000,21
17031130300,13
17031530100,2
17031190200,35
17031190300,35
17031190800,35
17031260100,32
17031260200,32
17031061800,27
17031821500,3
17031410200,1
17031222900,31
17031241000,40
17031230300,40
17031190900,35
17031191200,35
17031200100,5
17031200200,5
17031200300,5
17031222700,40
17031230100,40
17031230200,40
17031230400,31
17031230500,31
17031351100,1
17031807600,29
17031081900,41
17031611700,15
17031300500,42
17031381500,34
17031420500,34
17031081500,12
17031081600,12
17031081700,12
17031081800,41
17031222800,31
17031050800,20
17031210100,5
17031210400,5
17031230700,32
17031230800,32
17031230900,40
17031820502,8
17031820901,8
17031550200,2
17031823200,7
17031823304,7
17031670500,15
17031820700,33
17031580800,10
17031820800,33
17031300800,10
17031191100,35
17031230600,31
17031242300,25
17031242200,25
17031032100,6
17031060900,27
17031061000,44
17031210700,5
17031291600,10
17031400400,34
17031120100,30
17031062000,27
17031611200,16
17031300900,10
17031061100,44
17031061500,44
17031062100,44
17031062200,44
17031090200,30
17031090100,30
17031826401,2
17031260400,32
17031351500,26
17031770800,0
17031081100,22
17031210800,5
17031210900,5
17031241200,40
17031031200,6
17031063000,27
17031062500,20
17031062600,20
17031062700,20
17031062800,20
17031062900,44
17031062400,44
17031090300,39
17031063100,27
17031063200,27
17031063400,27
17031242700,40
17031070400,44
17031100100,39
17031100300,39
17031140100,19
17031140200,19
17031140400,13
17031140500,13
17031070200,27
17031070300,41
17031070500,20
17031070700,41
17031070600,41
17031100400,39
17031100600,37
17031100700,37
17031110200,37
17031150200,30
17031150300,30
17031140800,19
17031231200,32
17031231100,32
17031242400,25
17031242500,40
17031671600,9
17031120200,30
17031120300,13
17031120400,30
17031231500,32
17031071100,41
17031071000,41
17031071200,22
17031071300,22
17031110300,37
17031220300,25
17031220400,31
17031220500,31
17031240300,25
17031240500,25
17031060400,44
17031060500,44
17031240800,40
17031240600,25
17031240700,40
17031240900,40
17031242600,40
17031310600,14
17031310700,14
17031310800,14
17031020602,29
17031310900,14
17031510100,4
17031510200,4
17031561100,8
17031190701,35
17031020901,38
17031010202,11
17031570100,10
17031570200,42
17031570300,42
17031570400,10
17031570500,42
17031690400,9
17031691300,9
17031691400,9
17031691500,18
17031320400,12
17031580100,10
17031580200,10
17031580300,10
17031580400,10
17031580600,10
17031580700,10
17031681300,9
17031681400,16
17031690300,9
17031690500,9
17031690900,9
17031691000,9
17031700100,43
17031700200,17
17031320600,26
17031330200,26
17031590500,16
17031590600,16
17031671200,17
17031671100,16
17031671300,17
17031671500,17
17031671800,9
17031671900,9
17031710100,9
17031710200,9
17031710400,43
17031710500,9
17031710600,9
17031710800,9
17031340300,14
17031430300,18
17031340500,14
17031340600,26
17031430200,18
17031510300,2
17031520100,4
17031590700,16
17031600400,14
17031813801,24
17031830600,38
17031830800,20
17031830700,6
17031830900,5
17031835200,33
17031839900,14
17031839700,14
17031839800,14
17031834800,16
17031834700,16
17031832000,44
17031832500,41
17031832300,25
17031838300,22
17031831800,19
17031831700,35
17031835100,15
17031835000,15
17031843700,5
17031220702,5
17031842100,32
17031843300,10
17031843000,24
17031836500,1
17031843900,18
17031490901,3
17031831100,5
17031831500,23
17031831600,23
17031831200,31
17031831000,25
17031843100,10
17031842900,14
17031843500,10
17031842000,26
17031770901,39
17031832400,25
17031832900,25
17031840300,10
17031838600,24
17031839600,26
17031834900,16
17031030603,6
17031832200,25
17031836700,40
17031836800,24
17031836600,40
17031833000,41
17031842500,34
17031841800,18
17031842800,33
17031843800,16
17031841000,26
17031834200,18
17031842200,41
17031838000,25
17031010702,11
17031010503,11
17031010502,11
17031010701,29
17031020902,38
17031020302,29
17031020601,29
17031020301,29
17031760803,39
17031530501,3
17031530503,3
17031650301,8
17031650302,28
17031530502,3
17031831300,31
17031831400,21
17031837000,24
17031842400,9
17031832100,44
17031020802,29
17031020702,29
17031020801,38
17031040202,38
17031040201,20
17031040402,20
17031031501,6
17031081201,12
17031063301,27
17031210601,5
17031030703,6
17031490902,3
17031301801,42
17031700301,17
17031301702,42
17031700401,43
17031837100,40
17031837800,25
17031837300,24
17031841500,10
17031838700,24
17031150501,37
17031150401,37
17031150502,37
17031110502,30
17031150402,37
17031140302,13
17031140301,13
17031700302,43
17031580501,10
17031580502,10
17031730201,43
17031301802,42
17031440101,4
17031301701,42
17031839100,12
17031833100,25
17031838100,25
17031833300,25
17031838200,14
17031140702,19
17031140602,19
17031140701,19
17031160502,19
17031160602,19
17031151002,35
17031151001,35
17031190402,35
17031431301,18
17031431302,18
17031460302,4
17031460301,4
17031700501,43
17031700502,43
17031841100,14
17031840200,14
17031841300,10
17031840700,10
17031841700,10
17031190602,35
17031190401,23
17031190702,35
17031191302,35
17031190601,23
17031191301,23
17031200402,31
17031200401,31
17031220902,31
17031210501,5
17031160601,19
17031061901,27
17031840800,42
17031081403,12
17031030702,6
17031440102,4
17031440202,4
17031830500,42
17031840100,14
17031840400,14
17031839200,26
17031835500,16
17031030604,6
17031031502,6
17031081402,12
17031080201,22
17031760802,0
17031140601,13
17031070102,27
17031210502,5
17031540102,2
17031700402,43
17031030800,38
17031031100,38
17031812100,32
17031821900,7
17031822000,7
17031031300,6
17031031900,20
17031822701,7
17031822702,7
17031822801,7
17031814200,24
17031823303,7
17031160501,19
17031040100,38
17031040300,20
17031825700,2
17031430700,18
17031611600,15
17031340400,14
17031808100,30
17031283200,25
17031100500,39
17031191000,31
17031560400,42
17031710700,9
17031550100,2
17031710300,9
