GEOID,district
17031210700,1
17031291600,26
17031400400,2
17031120100,8
17031062000,34
17031611200,36
17031300900,26
17031061100,34
17031061500,37
17031062100,34
17031062200,37
17031090200,8
17031090100,8
17031826401,23
17031260400,11
17031351500,38
17031770800,29
17031081100,14
17031210800,1
17031210900,1
17031241200,0
17031031200,35
17031063000,37
17031062500,37
17031062600,37
17031062700,20
17031062800,37
17031062900,37
17031062400,37
17031090300,8
17031063100,34
17031063200,34
17031063400,34
17031242700,0
17031070400,37
17031100100,4
17031100300,4
17031140100,24
17031140200,21
17031140400,4
17031140500,4
17031070200,20
17031070300,20
17031070500,37
17031070700,20
17031070600,20
17031100400,4
17031100600,4
17031100700,4
17031110200,4
17031150200,4
17031150300,4
17031140800,21
17031231200,11
17031231100,11
17031242400,0
17031242500,0
17031671600,3
17031120200,8
17031120300,42
17031120400,4
17031231500,0
17031071100,20
17031071000,20
17031071200,20
17031071300,20
17031110300,4
17031220300,1
17031220400,1
17031220500,41
17031240300,0
17031240500,0
17031060400,34
17031060500,34
17031240800,0
17031240600,0
17031240700,0
17031240900,0
17031242600,0
17031310600,17
17031310700,17
17031310800,17
17031020602,42
17031310900,17
17031510100,27
17031510200,12
17031561100,18
17031190701,16
17031020901,24
17031010202,10
17031570100,25
17031570200,25
17031570300,25
17031570400,25
17031570500,28
17031690400,13
17031691300,13
17031691400,13
17031691500,13
17031320400,38
17031580100,17
17031580200,25
17031580300,25
17031580400,25
17031580600,17
17031580700,17
17031681300,13
17031681400,13
17031690300,13
17031690500,13
17031690900,13
17031691000,13
17031700100,43
17031700200,6
17031320600,38
17031330200,38
17031590500,17
17031590600,36
17031671200,3
17031671100,3
17031671300,3
17031671500,3
17031671800,13
17031671900,43
17031710100,13
17031710200,13
17031710400,43
17031710500,43
17031710600,43
17031710800,13
17031340300,38
17031430300,19
17031340500,38
17031340600,38
17031430200,19
17031510300,12
17031520100,12
17031590700,36
17031600400,36
17031813801,39
17031830600,10
17031830800,24
17031830700,34
17031830900,1
17031835200,28
17031839900,36
17031839700,36
17031839800,36
17031834800,3
17031834700,3
17031832000,34
17031832500,20
17031832300,1
17031838300,30
17031831800,21
17031831700,16
17031835100,3
17031835000,15
17031843700,1
17031220702,41
17031842100,11
17031843300,26
17031843000,11
17031836500,32
17031843900,19
17031490901,27
17031831100,1
17031831500,40
17031831600,40
17031831200,41
17031831000,1
17031843100,26
17031842900,17
17031843500,17
17031842000,38
17031770901,29
17031832400,0
17031832900,5
17031840300,17
17031838600,11
17031839600,32
17031834900,3
17031030603,35
17031832200,1
17031836700,0
17031836800,0
17031836600,0
17031833000,5
17031842500,2
17031841800,19
17031842800,25
17031843800,36
17031841000,38
17031834200,19
17031842200,30
17031838000,5
17031010702,10
17031010503,10
17031010502,10
17031010701,10
17031020902,10
17031020302,42
17031020601,42
17031020301,42
17031760803,29
17031530501,23
17031530503,23
17031650301,28
17031650302,28
17031530502,23
17031831300,44
17031831400,39
17031837000,11
17031842400,22
17031832100,34
17031020802,42
17031020702,42
17031020801,42
17031040202,24
17031040201,24
17031040402,24
17031031501,35
17031081201,14
17031063301,34
17031210601,1
17031030703,35
17031490902,27
17031301801,17
17031700301,43
17031301702,17
17031700401,43
17031837100,0
17031837800,5
17031837300,11
17031841500,26
17031838700,11
17031150501,29
17031150401,4
17031150502,29
17031110502,4
17031150402,16
17031140302,21
17031140301,21
17031700302,43
17031580501,25
17031580502,25
17031730201,22
17031301802,26
17031440101,12
17031301701,26
17031839100,7
17031833100,5
17031838100,5
17031833300,5
17031838200,5
17031140702,9
17031140602,21
17031140701,21
17031160502,9
17031160602,21
17031151002,16
17031151001,16
17031190402,16
17031431301,19
17031431302,19
17031460302,19
17031460301,19
17031700501,43
17031700502,22
17031841100,38
17031840200,17
17031841300,17
17031840700,26
17031841700,26
17031190602,31
17031190401,40
17031190702,16
17031191302,31
17031190601,40
17031191301,31
17031200402,41
17031200401,41
17031220902,41
17031210501,1
17031160601,9
17031061901,34
17031840800,17
17031081403,7
17031030702,35
17031440102,13
17031440202,13
17031830500,17
17031840100,38
17031840400,36
17031839200,38
17031835500,36
17031030604,35
17031031502,35
17031081402,7
17031080201,14
17031760802,29
17031140601,21
17031070102,20
17031210502,9
17031540102,23
17031700402,43
17031030800,24
17031031100,34
17031812100,44
17031821900,33
17031822000,43
17031031300,35
17031031900,34
17031822701,33
17031822702,33
17031822801,33
17031814200,26
17031823303,33
17031160501,9
17031040100,24
17031040300,24
17031825700,27
17031430700,19
17031611600,3
17031340400,38
17031808100,8
17031283200,17
17031100500,4
17031191000,41
17031560400,25
17031710700,43
17031550100,27
17031710300,43
