GEOID,district
17031805702,17
17031821402,28
17031821600,6
17031821700,6
17031290900,40
17031291200,0
17031421200,32
17031271500,0
17031292200,40
17031292400,40
17031292500,40
17031271800,0
17031280100,21
17031280400,16
17031300600,25
17031300700,25
17031301100,25
17031301200,25
17031480500,36
17031490500,14
17031520200,36
17031520300,36
17031520400,36
17031520500,36
17031520600,36
17031660500,19
17031660600,19
17031660700,9
17031660800,19
17031660900,9
17031661000,30
17031280900,16
17031301600,10
17031490600,14
17031490700,28
17031490800,28
17031491000,28
17031491100,44
17031530200,44
17031530300,44
17031530400,44
17031530600,28
17031560100,40
17031670200,32
17031670300,32
17031670400,33
17031661100,9
17031670100,32
17031670600,33
17031670800,32
17031670900,32
17031260900,0
17031261000,0
17031281900,21
17031310200,34
17031310300,34
17031310400,16
17031310500,34
17031491200,44
17031491300,44
17031491400,28
17031500100,14
17031500200,14
17031500300,14
17031560200,38
17031560300,38
17031560700,38
17031560800,38
17031560900,38
17031010300,39
17031010400,39
17031010600,39
17031020100,22
17031280800,16
17031420300,12
17031130200,23
17031240200,37
17031611800,32
17031030300,20
17031030400,20
17031020400,22
17031080202,27
17031060200,3
17031221200,35
17031826500,36
17031061200,8
17031030200,39
17031030900,20
17031031000,20
17031600600,34
17031811900,29
17031420600,32
17031110100,4
17031031400,3
17031040900,20
17031050200,3
17031050300,1
17031811600,13
17031031700,20
17031610400,32
17031050600,3
17031071700,42
17031031800,20
17031050500,3
17031071600,24
17031671400,33
17031062300,1
17031630400,33
17031010100,22
17031822802,6
17031680600,32
17031807800,4
17031811100,41
17031030500,39
17031171100,26
17031180100,41
17031251900,18
17031020500,22
17031081300,24
17031081000,27
17031130100,23
17031170200,26
17031170300,26
17031170400,13
17031170500,13
17031170600,13
17031170700,13
17031170800,13
17031251400,18
17031260300,0
17031260500,0
17031260600,0
17031260700,0
17031260800,0
17031050700,3
17031050900,3
17031051000,1
17031051100,1
17031051200,1
17031170900,41
17031171000,41
17031190100,7
17031222200,37
17031222500,35
17031222600,35
17031251500,18
17031251600,18
17031251700,18
17031251800,18
17031252000,18
17031130300,23
17031530100,28
17031190200,7
17031190300,7
17031190800,7
17031260100,0
17031260200,0
17031061800,8
17031821500,28
17031410200,5
17031222900,7
17031241000,35
17031230300,35
17031190900,7
17031191200,29
17031200100,2
17031200200,7
17031200300,7
17031222700,35
17031230100,35
17031230200,35
17031230400,35
17031230500,0
17031351100,15
17031807600,11
17031081900,27
17031611700,33
17031300500,40
17031381500,5
17031420500,12
17031081500,24
17031081600,21
17031081700,27
17031081800,27
17031222800,7
17031050800,3
17031210100,1
17031210400,2
17031230700,35
17031230800,35
17031230900,35
17031820502,9
17031820901,9
17031550200,36
17031823200,6
17031823304,6
17031670500,33
17031820700,40
17031580800,34
17031820800,38
17031300800,25
17031191100,0
17031230600,0
17031242300,37
17031242200,37
17031032100,3
17031060900,8
17031061000,8
17031210700,2
17031291600,25
17031400400,5
17031120100,17
17031062000,8
17031611200,32
17031300900,25
17031061100,8
17031061500,8
17031062100,8
17031062200,42
17031090200,4
17031090100,4
17031826401,36
17031260400,18
17031351500,15
17031770800,13
17031081100,27
17031210800,1
17031210900,1
17031241200,35
17031031200,3
17031063000,8
17031062500,1
17031062600,1
17031062700,1
17031062800,42
17031062900,42
17031062400,1
17031090300,17
17031063100,8
17031063200,8
17031063400,8
17031242700,35
17031070400,42
17031100100,4
17031100300,17
17031140100,23
17031140200,23
17031140400,23
17031140500,23
17031070200,42
17031070300,42
17031070500,42
17031070700,1
17031070600,37
17031100400,17
17031100600,17
17031100700,17
17031110200,4
17031150200,4
17031150300,4
17031140800,1
17031231200,35
17031231100,35
17031242400,35
17031242500,35
17031671600,30
17031120200,4
17031120300,4
17031120400,4
17031231500,35
17031071100,42
17031071000,42
17031071200,42
17031071300,8
17031110300,17
17031220300,37
17031220400,2
17031220500,2
17031240300,37
17031240500,37
17031060400,8
17031060500,8
17031240800,35
17031240600,35
17031240700,35
17031240900,35
17031242600,35
17031310600,34
17031310700,34
17031310800,34
17031020602,22
17031310900,25
17031510100,36
17031510200,36
17031561100,38
17031190701,7
17031020901,20
17031010202,22
17031570100,10
17031570200,10
17031570300,38
17031570400,38
17031570500,38
17031690400,32
17031691300,32
17031691400,14
17031691500,14
17031320400,24
17031580100,10
17031580200,10
17031580300,10
17031580400,10
17031580600,10
17031580700,10
17031681300,32
17031681400,32
17031690300,32
17031690500,14
17031690900,14
17031691000,32
17031700100,30
17031700200,9
17031320600,21
17031330200,43
17031590500,34
17031590600,34
17031671200,30
17031671100,32
17031671300,33
17031671500,30
17031671800,32
17031671900,30
17031710100,32
17031710200,32
17031710400,30
17031710500,30
17031710600,30
17031710800,32
17031340300,43
17031430300,12
17031340500,43
17031340600,43
17031430200,12
17031510300,36
17031520100,36
17031590700,34
17031600400,43
17031813801,40
17031830600,22
17031830800,20
17031830700,3
17031830900,37
17031835200,38
17031839900,43
17031839700,34
17031839800,43
17031834800,32
17031834700,32
17031832000,8
17031832500,37
17031832300,37
17031838300,27
17031831800,23
17031831700,7
17031835100,33
17031835000,19
17031843700,1
17031220702,2
17031842100,0
17031843300,0
17031843000,0
17031836500,15
17031843900,12
17031490901,28
17031831100,2
17031831500,29
17031831600,41
17031831200,7
17031831000,37
17031843100,0
17031842900,16
17031843500,25
17031842000,15
17031770901,17
17031832400,35
17031832900,16
17031840300,34
17031838600,0
17031839600,15
17031834900,32
17031030603,39
17031832200,37
17031836700,35
17031836800,0
17031836600,35
17031833000,16
17031842500,32
17031841800,14
17031842800,33
17031843800,32
17031841000,15
17031834200,14
17031842200,27
17031838000,16
17031010702,22
17031010503,39
17031010502,39
17031010701,22
17031020902,20
17031020302,11
17031020601,22
17031020301,11
17031760803,17
17031530501,28
17031530503,28
17031650301,9
17031650302,19
17031530502,28
17031831300,0
17031831400,18
17031837000,0
17031842400,14
17031832100,3
17031020802,20
17031020702,11
17031020801,20
17031040202,20
17031040201,20
17031040402,20
17031031501,3
17031081201,24
17031063301,8
17031210601,2
17031030703,3
17031490902,28
17031301801,40
17031700301,9
17031301702,10
17031700401,6
17031837100,35
17031837800,16
17031837300,0
17031841500,0
17031838700,40
17031150501,26
17031150401,26
17031150502,26
17031110502,4
17031150402,26
17031140302,23
17031140301,23
17031700302,6
17031580501,10
17031580502,10
17031730201,44
17031301802,10
17031440101,14
17031301701,10
17031839100,21
17031833100,16
17031838100,16
17031833300,16
17031838200,16
17031140702,23
17031140602,23
17031140701,23
17031160502,1
17031160602,1
17031151002,7
17031151001,7
17031190402,26
17031431301,31
17031431302,31
17031460302,31
17031460301,31
17031700501,30
17031700502,6
17031841100,43
17031840200,43
17031841300,25
17031840700,25
17031841700,25
17031190602,26
17031190401,26
17031190702,7
17031191302,26
17031190601,26
17031191301,29
17031200402,7
17031200401,7
17031220902,2
17031210501,2
17031160601,1
17031061901,8
17031840800,10
17031081403,24
17031030702,3
17031440102,14
17031440202,14
17031830500,10
17031840100,43
17031840400,34
17031839200,15
17031835500,43
17031030604,3
17031031502,3
17031081402,24
17031080201,27
17031760802,13
17031140601,23
17031070102,8
17031210502,2
17031540102,28
17031700402,6
17031030800,20
17031031100,20
17031812100,29
17031821900,6
17031822000,6
17031031300,3
17031031900,20
17031822701,6
17031822702,6
17031822801,6
17031814200,40
17031823303,6
17031160501,23
17031040100,20
17031040300,23
17031825700,36
17031430700,31
17031611600,33
17031340400,15
17031808100,4
17031283200,16
17031100500,17
17031191000,7
17031560400,38
17031710700,30
17031550100,36
17031710300,30
