GEOID,district
17031411200,12
17031460400,35
17031460500,35
17031461000,35
17031813000,44
17031813100,44
17031821102,40
17031561000,21
17031100200,26
17031020200,16
17031420100,12
17031420200,15
17031420400,15
17031420700,15
17031805402,26
17031420800,15
17031470100,5
17031480100,5
17031480200,5
17031480300,5
17031480400,5
17031805502,26
17031805600,1
17031650400,40
17031650500,40
17031660400,9
17031821401,11
17031805702,1
17031821402,28
17031821600,8
17031821700,29
17031290900,44
17031291200,30
17031421200,2
17031271500,19
17031292200,30
17031292400,30
17031292500,30
17031271800,30
17031280100,23
17031280400,33
17031300600,30
17031300700,20
17031301100,17
17031301200,17
17031480500,5
17031490500,5
17031520200,28
17031520300,28
17031520400,28
17031520500,28
17031520600,28
17031660500,9
17031660600,40
17031660700,40
17031660800,40
17031660900,40
17031661000,8
17031280900,19
17031301600,30
17031490600,29
17031490700,29
17031490800,5
17031491000,29
17031491100,29
17031530200,11
17031530300,11
17031530400,11
17031530600,28
17031560100,20
17031670200,25
17031670300,25
17031670400,25
17031661100,40
17031670100,25
17031670600,25
17031670800,31
17031670900,31
17031260900,44
17031261000,44
17031281900,23
17031310200,17
17031310300,17
17031310400,17
17031310500,17
17031491200,28
17031491300,28
17031491400,28
17031500100,5
17031500200,5
17031500300,5
17031560200,20
17031560300,21
17031560700,21
17031560800,21
17031560900,21
17031010300,16
17031010400,16
17031010600,4
17031020100,16
17031280800,19
17031420300,15
17031130200,36
17031240200,23
17031611800,25
17031030300,4
17031030400,4
17031020400,4
17031080202,14
17031060200,38
17031221200,43
17031826500,28
17031061200,0
17031030200,4
17031030900,13
17031031000,13
17031600600,27
17031811900,18
17031420600,15
17031110100,26
17031031400,37
17031040900,38
17031050200,38
17031050300,38
17031811600,1
17031031700,13
17031610400,25
17031050600,38
17031071700,14
17031031800,13
17031050500,38
17031071600,14
17031671400,25
17031062300,0
17031630400,34
17031010100,16
17031822802,11
17031680600,31
17031807800,26
17031811100,18
17031030500,4
17031171100,24
17031180100,18
17031251900,44
17031020500,13
17031081300,41
17031081000,14
17031130100,36
17031170200,6
17031170300,6
17031170400,6
17031170500,18
17031170600,18
17031170700,18
17031170800,18
17031251400,44
17031260300,7
17031260500,44
17031260600,44
17031260700,7
17031260800,7
17031050700,38
17031050900,38
17031051000,38
17031051100,0
17031051200,0
17031170900,18
17031171000,18
17031190100,10
17031222200,23
17031222500,23
17031222600,23
17031251500,44
17031251600,44
17031251700,7
17031251800,44
17031252000,44
17031130300,42
17031530100,28
17031190200,10
17031190300,24
17031190800,43
17031260100,7
17031260200,7
17031061800,37
17031821500,28
17031410200,12
17031222900,43
17031241000,19
17031230300,23
17031190900,43
17031191200,39
17031200100,43
17031200200,43
17031200300,43
17031222700,23
17031230100,23
17031230200,23
17031230400,43
17031230500,43
17031351100,12
17031807600,16
17031081900,23
17031611700,25
17031300500,30
17031381500,15
17031420500,15
17031081500,41
17031081600,41
17031081700,14
17031081800,23
17031222800,43
17031050800,38
17031210100,22
17031210400,43
17031230700,7
17031230800,7
17031230900,19
17031820502,40
17031820901,40
17031550200,28
17031823200,11
17031823304,11
17031670500,25
17031820700,21
17031580800,25
17031820800,21
17031300800,20
17031191100,43
17031230600,7
17031242300,19
17031242200,33
17031032100,37
17031060900,37
17031061000,37
17031210700,22
17031291600,20
17031400400,15
17031120100,26
17031062000,0
17031611200,25
17031300900,20
17031061100,0
17031061500,0
17031062100,0
17031062200,0
17031090200,26
17031090100,26
17031826401,28
17031260400,44
17031351500,27
17031770800,1
17031081100,41
17031210800,22
17031210900,22
17031241200,19
17031031200,3
17031063000,0
17031062500,0
17031062600,0
17031062700,0
17031062800,0
17031062900,0
17031062400,0
17031090300,26
17031063100,37
17031063200,37
17031063400,0
17031242700,19
17031070400,0
17031100100,26
17031100300,26
17031140100,36
17031140200,36
17031140400,36
17031140500,10
17031070200,0
17031070300,0
17031070500,0
17031070700,0
17031070600,0
17031100400,1
17031100600,1
17031100700,1
17031110200,26
17031150200,6
17031150300,6
17031140800,38
17031231200,7
17031231100,7
17031242400,19
17031242500,19
17031671600,31
17031120200,26
17031120300,36
17031120400,26
17031231500,7
17031071100,0
17031071000,0
17031071200,14
17031071300,14
17031110300,1
17031220300,23
17031220400,22
17031220500,43
17031240300,23
17031240500,19
17031060400,3
17031060500,3
17031240800,23
17031240600,19
17031240700,23
17031240900,19
17031242600,19
17031310600,17
17031310700,17
17031310800,17
17031020602,42
17031310900,17
17031510100,35
17031510200,28
17031561100,21
17031190701,24
17031020901,13
17031010202,16
17031570100,20
17031570200,20
17031570300,21
17031570400,34
17031570500,21
17031690400,32
17031691300,32
17031691400,32
17031691500,32
17031320400,41
17031580100,20
17031580200,20
17031580300,20
17031580400,34
17031580600,20
17031580700,20
17031681300,31
17031681400,31
17031690300,31
17031690500,2
17031690900,32
17031691000,32
17031700100,8
17031700200,40
17031320600,41
17031330200,27
17031590500,17
17031590600,25
17031671200,31
17031671100,31
17031671300,31
17031671500,31
17031671800,8
17031671900,31
17031710100,31
17031710200,8
17031710400,8
17031710500,8
17031710600,8
17031710800,31
17031340300,27
17031430300,2
17031340500,27
17031340600,27
17031430200,2
17031510300,5
17031520100,35
17031590700,25
17031600400,27
17031813801,30
17031830600,4
17031830800,13
17031830700,3
17031830900,22
17031835200,21
17031839900,27
17031839700,27
17031839800,27
17031834800,15
17031834700,15
17031832000,0
17031832500,0
17031832300,23
17031838300,14
17031831800,36
17031831700,10
17031835100,34
17031835000,25
17031843700,38
17031220702,43
17031842100,7
17031843300,17
17031843000,30
17031836500,12
17031843900,2
17031490901,28
17031831100,22
17031831500,18
17031831600,18
17031831200,43
17031831000,23
17031843100,30
17031842900,17
17031843500,20
17031842000,27
17031770901,1
17031832400,23
17031832900,33
17031840300,17
17031838600,30
17031839600,15
17031834900,31
17031030603,4
17031832200,23
17031836700,19
17031836800,19
17031836600,19
17031833000,33
17031842500,15
17031841800,2
17031842800,34
17031843800,15
17031841000,27
17031834200,2
17031842200,23
17031838000,33
17031010702,4
17031010503,4
17031010502,4
17031010701,4
17031020902,13
17031020302,42
17031020601,42
17031020301,42
17031760803,1
17031530501,28
17031530503,28
17031650301,40
17031650302,9
17031530502,28
17031831300,7
17031831400,44
17031837000,19
17031842400,31
17031832100,37
17031020802,42
17031020702,42
17031020801,13
17031040202,13
17031040201,13
17031040402,13
17031031501,37
17031081201,41
17031063301,0
17031210601,22
17031030703,3
17031490902,5
17031301801,20
17031700301,40
17031301702,30
17031700401,8
17031837100,19
17031837800,19
17031837300,30
17031841500,30
17031838700,30
17031150501,1
17031150401,6
17031150502,6
17031110502,6
17031150402,6
17031140302,36
17031140301,36
17031700302,8
17031580501,20
17031580502,20
17031730201,29
17031301802,30
17031440101,32
17031301701,30
17031839100,14
17031833100,23
17031838100,33
17031833300,33
17031838200,33
17031140702,38
17031140602,38
17031140701,38
17031160502,38
17031160602,38
17031151002,10
17031151001,24
17031190402,24
17031431301,35
17031431302,35
17031460302,35
17031460301,35
17031700501,8
17031700502,8
17031841100,27
17031840200,27
17031841300,17
17031840700,20
17031841700,20
17031190602,24
17031190401,18
17031190702,39
17031191302,39
17031190601,18
17031191301,39
17031200402,43
17031200401,43
17031220902,43
17031210501,22
17031160601,38
17031061901,37
17031840800,20
17031081403,41
17031030702,3
17031440102,32
17031440202,32
17031830500,20
17031840100,27
17031840400,17
17031839200,27
17031835500,15
17031030604,3
17031031502,37
17031081402,41
17031080201,14
17031760802,1
17031140601,38
17031070102,0
17031210502,43
17031540102,28
17031700402,8
17031030800,13
17031031100,13
17031812100,39
17031821900,29
17031822000,8
17031031300,37
17031031900,13
17031822701,11
17031822702,11
17031822801,11
17031814200,30
17031823303,11
17031160501,38
17031040100,13
17031040300,13
17031825700,28
17031430700,35
17031611600,25
17031340400,27
17031808100,26
17031283200,33
17031100500,1
17031191000,43
17031560400,21
17031710700,8
17031550100,28
17031710300,31
