GEOID,district
17031730600,28
17031440300,0
17031810800,41
17031810900,41
17031612000,19
17031612100,19
17031620100,5
17031620200,43
17031620300,3
17031620400,3
17031810501,1
17031810502,1
17031812200,41
17031730700,28
17031740100,18
17031740200,18
17031740300,18
17031740400,18
17031381800,19
17031381900,16
17031390100,16
17031390200,16
17031390300,16
17031390400,16
17031390500,16
17031390600,16
17031390700,16
17031812500,41
17031440600,0
17031440900,0
17031440700,0
17031440800,0
17031630300,5
17031630500,5
17031630800,5
17031630900,3
17031640100,25
17031640300,25
17031750100,28
17031750200,18
17031750300,18
17031750400,18
17031750500,18
17031282700,10
17031282800,10
17031400300,19
17031400500,19
17031400800,19
17031410100,16
17031410500,19
17031410600,16
17031460100,15
17031450300,15
17031460200,15
17031640400,43
17031640500,43
17031640600,25
17031640700,25
17031640800,25
17031650100,3
17031650200,3
17031750600,18
17031812600,11
17031820300,43
17031820400,43
17031820902,25
17031410700,16
17031410800,16
17031410900,16
17031411000,0
17031411100,0
17031411200,0
17031460400,15
17031460500,15
17031461000,15
17031813000,34
17031813100,34
17031821102,25
17031561000,43
17031100200,9
17031020200,23
17031420100,0
17031420200,0
17031420400,0
17031420700,0
17031805402,1
17031420800,0
17031470100,15
17031480100,15
17031480200,15
17031480300,15
17031480400,15
17031805502,1
17031805600,1
17031650400,31
17031650500,25
17031660400,3
17031821401,24
17031805702,1
17031821402,24
17031821600,31
17031821700,18
17031290900,8
17031291200,34
17031421200,0
17031271500,34
17031292200,8
17031292400,8
17031292500,8
17031271800,22
17031280100,7
17031280400,7
17031300600,36
17031300700,36
17031301100,36
17031301200,36
17031480500,15
17031490500,28
17031520200,15
17031520300,20
17031520400,20
17031520500,20
17031520600,20
17031660500,3
17031660600,3
17031660700,44
17031660800,44
17031660900,44
17031661000,44
17031280900,10
17031301600,36
17031490600,28
17031490700,28
17031490800,28
17031491000,28
17031491100,28
17031530200,24
17031530300,24
17031530400,24
17031530600,24
17031560100,8
17031670200,44
17031670300,44
17031670400,44
17031661100,31
17031670100,19
17031670600,44
17031670800,44
17031670900,44
17031260900,34
17031261000,34
17031281900,27
17031310200,10
17031310300,10
17031310400,10
17031310500,10
17031491200,24
17031491300,24
17031491400,24
17031500100,28
17031500200,28
17031500300,28
17031560200,43
17031560300,43
17031560700,43
17031560800,25
17031560900,43
17031010300,42
17031010400,42
17031010600,42
17031020100,21
17031280800,10
17031420300,0
17031130200,30
17031240200,2
17031611800,19
17031030300,26
17031030400,21
17031020400,21
17031080202,2
17031060200,39
17031221200,22
17031826500,24
17031061200,6
17031030200,26
17031030900,21
17031031000,39
17031600600,10
17031811900,41
17031420600,0
17031110100,37
17031031400,6
17031040900,39
17031050200,39
17031050300,39
17031811600,1
17031031700,39
17031610400,32
17031050600,39
17031071700,2
17031031800,39
17031050500,39
17031071600,2
17031671400,44
17031062300,14
17031630400,5
17031010100,42
17031822802,18
17031680600,44
17031807800,9
17031811100,41
17031030500,26
17031171100,4
17031180100,41
17031251900,11
17031020500,21
17031081300,38
17031081000,7
17031130100,30
17031170200,37
17031170300,1
17031170400,1
17031170500,1
17031170600,1
17031170700,41
17031170800,41
17031251400,41
17031260300,34
17031260500,34
17031260600,34
17031260700,34
17031260800,34
17031050700,39
17031050900,39
17031051000,39
17031051100,39
17031051200,14
17031170900,41
17031171000,41
17031190100,35
17031222200,14
17031222500,22
17031222600,22
17031251500,11
17031251600,11
17031251700,11
17031251800,11
17031252000,11
17031130300,30
17031530100,24
17031190200,35
17031190300,4
17031190800,4
17031260100,34
17031260200,34
17031061800,6
17031821500,24
17031410200,16
17031222900,22
17031241000,22
17031230300,22
17031190900,35
17031191200,35
17031200100,35
17031200200,35
17031200300,35
17031222700,22
17031230100,22
17031230200,22
17031230400,11
17031230500,11
17031351100,16
17031807600,23
17031081900,2
17031611700,19
17031300500,8
17031381500,32
17031420500,0
17031081500,38
17031081600,27
17031081700,7
17031081800,7
17031222800,22
17031050800,39
17031210100,17
17031210400,12
17031230700,11
17031230800,11
17031230900,22
17031820502,43
17031820901,25
17031550200,20
17031823200,18
17031823304,18
17031670500,44
17031820700,43
17031580800,32
17031820800,43
17031300800,36
17031191100,35
17031230600,11
17031242300,7
17031242200,7
17031032100,6
17031060900,6
17031061000,6
17031210700,17
17031291600,34
17031400400,19
17031120100,9
17031062000,6
17031611200,32
17031300900,36
17031061100,6
17031061500,14
17031062100,6
17031062200,6
17031090200,1
17031090100,1
17031826401,20
17031260400,34
17031351500,32
17031770800,1
17031081100,27
17031210800,17
17031210900,17
17031241200,14
17031031200,6
17031063000,6
17031062500,14
17031062600,14
17031062700,14
17031062800,14
17031062900,6
17031062400,14
17031090300,1
17031063100,13
17031063200,13
17031063400,13
17031242700,22
17031070400,14
17031100100,9
17031100300,9
17031140100,30
17031140200,30
17031140400,30
17031140500,12
17031070200,13
17031070300,13
17031070500,14
17031070700,14
17031070600,14
17031100400,37
17031100600,9
17031100700,37
17031110200,37
17031150200,12
17031150300,37
17031140800,39
17031231200,11
17031231100,11
17031242400,10
17031242500,22
17031671600,44
17031120200,9
17031120300,9
17031120400,30
17031231500,11
17031071100,2
17031071000,2
17031071200,2
17031071300,2
17031110300,37
17031220300,14
17031220400,17
17031220500,17
17031240300,14
17031240500,14
17031060400,39
17031060500,39
17031240800,22
17031240600,14
17031240700,22
17031240900,22
17031242600,22
17031310600,10
17031310700,10
17031310800,10
17031020602,23
17031310900,10
17031510100,15
17031510200,20
17031561100,25
17031190701,4
17031020901,21
17031010202,42
17031570100,5
17031570200,8
17031570300,5
17031570400,5
17031570500,5
17031690400,0
17031691300,0
17031691400,0
17031691500,33
17031320400,38
17031580100,29
17031580200,29
17031580300,29
17031580400,29
17031580600,29
17031580700,29
17031681300,40
17031681400,40
17031690300,19
17031690500,0
17031690900,0
17031691000,0
17031700100,40
17031700200,31
17031320600,38
17031330200,27
17031590500,32
17031590600,32
17031671200,44
17031671100,44
17031671300,44
17031671500,44
17031671800,40
17031671900,44
17031710100,40
17031710200,40
17031710400,40
17031710500,40
17031710600,40
17031710800,40
17031340300,32
17031430300,0
17031340500,32
17031340600,32
17031430200,33
17031510300,15
17031520100,15
17031590700,29
17031600400,32
17031813801,8
17031830600,21
17031830800,39
17031830700,6
17031830900,14
17031835200,43
17031839900,32
17031839700,29
17031839800,32
17031834800,19
17031834700,19
17031832000,6
17031832500,2
17031832300,2
17031838300,7
17031831800,30
17031831700,12
17031835100,5
17031835000,44
17031843700,17
17031220702,35
17031842100,11
17031843300,10
17031843000,34
17031836500,16
17031843900,0
17031490901,28
17031831100,17
17031831500,41
17031831600,41
17031831200,22
17031831000,14
17031843100,34
17031842900,10
17031843500,36
17031842000,32
17031770901,37
17031832400,14
17031832900,10
17031840300,29
17031838600,34
17031839600,32
17031834900,44
17031030603,26
17031832200,14
17031836700,22
17031836800,22
17031836600,22
17031833000,7
17031842500,19
17031841800,0
17031842800,5
17031843800,19
17031841000,32
17031834200,33
17031842200,2
17031838000,10
17031010702,42
17031010503,42
17031010502,42
17031010701,21
17031020902,21
17031020302,21
17031020601,23
17031020301,23
17031760803,1
17031530501,24
17031530503,24
17031650301,3
17031650302,3
17031530502,24
17031831300,35
17031831400,34
17031837000,22
17031842400,0
17031832100,6
17031020802,21
17031020702,23
17031020801,21
17031040202,21
17031040201,21
17031040402,39
17031031501,6
17031081201,38
17031063301,13
17031210601,17
17031030703,26
17031490902,28
17031301801,8
17031700301,31
17031301702,36
17031700401,31
17031837100,22
17031837800,10
17031837300,34
17031841500,34
17031838700,8
17031150501,37
17031150401,37
17031150502,37
17031110502,37
17031150402,37
17031140302,30
17031140301,30
17031700302,31
17031580501,29
17031580502,29
17031730201,28
17031301802,8
17031440101,33
17031301701,36
17031839100,27
17031833100,10
17031838100,10
17031833300,10
17031838200,10
17031140702,17
17031140602,17
17031140701,30
17031160502,17
17031160602,39
17031151002,12
17031151001,12
17031190402,4
17031431301,15
17031431302,33
17031460302,15
17031460301,15
17031700501,40
17031700502,31
17031841100,32
17031840200,10
17031841300,36
17031840700,34
17031841700,36
17031190602,4
17031190401,4
17031190702,4
17031191302,35
17031190601,4
17031191301,35
17031200402,22
17031200401,22
17031220902,22
17031210501,17
17031160601,39
17031061901,13
17031840800,36
17031081403,38
17031030702,26
17031440102,15
17031440202,0
17031830500,36
17031840100,32
17031840400,29
17031839200,32
17031835500,32
17031030604,26
17031031502,6
17031081402,38
17031080201,2
17031760802,1
17031140601,12
17031070102,13
17031210502,17
17031540102,24
17031700402,31
17031030800,26
17031031100,26
17031812100,41
17031821900,18
17031822000,31
17031031300,6
17031031900,39
17031822701,18
17031822702,18
17031822801,18
17031814200,8
17031823303,18
17031160501,17
17031040100,21
17031040300,30
17031825700,20
17031430700,33
17031611600,5
17031340400,32
17031808100,9
17031283200,10
17031100500,37
17031191000,35
17031560400,43
17031710700,40
17031550100,20
17031710300,40
