GEOID,district
17031061901,3
17031840800,19
17031081403,8
17031030702,3
17031440102,27
17031440202,27
17031830500,40
17031840100,19
17031840400,30
17031839200,15
17031835500,1
17031030604,25
17031031502,3
17031081402,8
17031080201,11
17031760802,44
17031140601,18
17031070102,36
17031210502,38
17031540102,31
17031700402,13
17031030800,25
17031031100,25
17031812100,37
17031821900,13
17031822000,13
17031031300,3
17031031900,7
17031822701,13
17031822702,13
17031822801,13
17031814200,12
17031823303,21
17031160501,5
17031040100,24
17031040300,24
17031825700,31
17031430700,41
17031611600,23
17031340400,15
17031808100,9
17031283200,20
17031100500,29
17031191000,10
17031560400,34
17031710700,39
17031550100,31
17031710300,39
