GEOID,district
17031251800,32
17031252000,28
17031130300,27
17031530100,11
17031190200,23
17031190300,35
17031190800,35
17031260100,6
17031260200,5
17031061800,40
17031821500,11
17031410200,16
17031222900,5
17031241000,33
17031230300,5
17031190900,35
17031191200,35
17031200100,22
17031200200,35
17031200300,35
17031222700,19
17031230100,33
17031230200,33
17031230400,5
17031230500,5
17031351100,20
17031807600,39
17031081900,24
17031611700,7
17031300500,18
17031381500,16
17031420500,15
17031081500,3
17031081600,3
17031081700,3
17031081800,24
17031222800,5
17031050800,19
17031210100,22
17031210400,22
17031230700,5
17031230800,5
17031230900,33
17031820502,8
17031820901,8
17031550200,11
17031823200,42
17031823304,42
17031670500,37
17031820700,41
17031580800,18
17031820800,41
17031300800,21
17031191100,35
17031230600,5
17031242300,25
17031242200,25
17031032100,2
17031060900,40
17031061000,2
17031210700,22
17031291600,21
17031400400,15
17031120100,9
17031062000,40
17031611200,7
17031300900,21
17031061100,2
17031061500,40
17031062100,40
17031062200,40
17031090200,9
17031090100,9
17031826401,11
17031260400,5
17031351500,16
17031770800,10
17031081100,3
17031210800,22
17031210900,22
17031241200,25
17031031200,2
17031063000,40
17031062500,40
17031062600,40
17031062700,40
17031062800,40
17031062900,40
17031062400,40
17031090300,26
17031063100,30
17031063200,30
17031063400,30
17031242700,33
17031070400,40
17031100100,44
17031100300,9
17031140100,23
17031140200,23
17031140400,23
17031140500,23
17031070200,30
17031070300,40
17031070500,40
17031070700,19
17031070600,40
17031100400,26
17031100600,9
17031100700,26
17031110200,44
17031150200,23
17031150300,44
17031140800,0
17031231200,5
17031231100,5
17031242400,25
17031242500,33
17031671600,7
17031120200,9
17031120300,9
17031120400,23
17031231500,33
17031071100,30
17031071000,30
17031071200,30
17031071300,24
17031110300,44
17031220300,19
17031220400,22
17031220500,22
17031240300,38
17031240500,25
17031060400,2
17031060500,2
17031240800,19
17031240600,19
17031240700,19
17031240900,33
17031242600,33
17031310600,20
17031310700,29
17031310800,29
17031020602,31
17031310900,29
17031510100,34
17031510200,34
17031561100,8
17031190701,35
17031020901,27
17031010202,39
17031570100,18
17031570200,41
17031570300,18
17031570400,4
17031570500,41
17031690400,15
17031691300,1
17031691400,1
17031691500,1
17031320400,20
17031580100,18
17031580200,18
17031580300,18
17031580400,18
17031580600,18
17031580700,18
17031681300,14
17031681400,7
17031690300,15
17031690500,15
17031690900,1
17031691000,15
17031700100,43
17031700200,13
17031320600,20
17031330200,20
17031590500,4
17031590600,29
17031671200,7
17031671100,7
17031671300,37
17031671500,37
17031671800,7
17031671900,7
17031710100,14
17031710200,14
17031710400,7
17031710500,14
17031710600,14
17031710800,14
17031340300,29
17031430300,12
17031340500,29
17031340600,16
17031430200,12
17031510300,34
17031520100,34
17031590700,29
17031600400,29
17031813801,18
17031830600,31
17031830800,0
17031830700,2
17031830900,19
17031835200,41
17031839900,16
17031839700,16
17031839800,16
17031834800,15
17031834700,7
17031832000,40
17031832500,30
17031832300,38
17031838300,24
17031831800,23
17031831700,23
17031835100,37
17031835000,37
17031843700,19
17031220702,22
17031842100,5
17031843300,29
17031843000,6
17031836500,16
17031843900,12
17031490901,11
17031831100,22
17031831500,44
17031831600,10
17031831200,5
17031831000,38
17031843100,21
17031842900,29
17031843500,18
17031842000,20
17031770901,26
17031832400,19
17031832900,38
17031840300,29
17031838600,6
17031839600,20
17031834900,7
17031030603,27
17031832200,19
17031836700,33
17031836800,6
17031836600,33
17031833000,38
17031842500,15
17031841800,1
17031842800,4
17031843800,7
17031841000,20
17031834200,12
17031842200,24
17031838000,29
17031010702,36
17031010503,36
17031010502,36
17031010701,39
17031020902,31
17031020302,31
17031020601,31
17031020301,31
17031760803,10
17031530501,11
17031530503,11
17031650301,13
17031650302,13
17031530502,11
17031831300,5
17031831400,6
17031837000,6
17031842400,1
17031832100,2
17031020802,31
17031020702,31
17031020801,31
17031040202,27
17031040201,0
17031040402,2
17031031501,2
17031081201,3
17031063301,30
17031210601,22
17031030703,2
17031490902,11
17031301801,41
17031700301,13
17031301702,18
17031700401,14
17031837100,33
17031837800,25
17031837300,6
17031841500,21
17031838700,21
17031150501,26
17031150401,44
17031150502,44
17031110502,44
17031150402,44
17031140302,23
17031140301,23
17031700302,13
17031580501,18
17031580502,18
17031730201,14
17031301802,18
17031440101,1
17031301701,18
17031839100,24
17031833100,38
17031838100,25
17031833300,38
17031838200,29
17031140702,0
17031140602,0
17031140701,23
17031160502,0
17031160602,0
17031151002,23
17031151001,23
17031190402,35
17031431301,34
17031431302,12
17031460302,34
17031460301,12
17031700501,14
17031700502,17
17031841100,29
17031840200,29
17031841300,29
17031840700,21
17031841700,21
17031190602,35
17031190401,44
17031190702,35
17031191302,35
17031190601,28
17031191301,28
17031200402,5
17031200401,35
17031220902,35
17031210501,22
17031160601,0
17031061901,40
17031840800,18
17031081403,3
17031030702,2
17031440102,1
17031440202,1
17031830500,18
17031840100,29
17031840400,29
17031839200,20
17031835500,16
17031030604,2
17031031502,2
17031081402,3
17031080201,24
17031760802,10
17031140601,0
17031070102,30
17031210502,22
17031540102,34
17031700402,13
17031030800,2
17031031100,2
17031812100,28
17031821900,42
17031822000,17
17031031300,2
17031031900,0
17031822701,17
17031822702,42
17031822801,42
17031814200,41
17031823303,42
17031160501,0
17031040100,27
17031040300,27
17031825700,34
17031430700,12
17031611600,4
17031340400,29
17031808100,9
17031283200,38
17031100500,26
17031191000,35
17031560400,41
17031710700,14
17031550100,34
17031710300,7
